ent,p160101_codigohex,r_rgbd,g_rgbd,b_rgbd,proder_label
15,9C664F,156,102,79,8
15,98634F,152,99,79,8
15,B78A77,183,138,119,4
15,9B654D,155,101,77,8
15,96644F,150,100,79,8
15,97614E,151,97,78,8
15,B17B57,177,123,87,6
15,915A48,145,90,72,9
15,B4876C,180,135,108,5
15,966853,150,104,83,8
15,92634C,146,99,76,8
15,92614F,146,97,79,8
15,9F6E5C,159,110,92,7
15,A17760,161,119,96,7
15,9A6D5A,154,109,90,7
15,A57860,165,120,96,7
15,966A53,165,125,102,6
15,A17461,149,100,87,8
15,AE8061,174,128,97,6
15,A97863,169,120,99,6
15,92634F,167,126,109,6
15,825745,130,87,69,10
15,A27764,162,119,100,6
15,B88067,184,128,103,5
27,AF8067,175,128,103,6
27,BE8970,190,137,112,5
27,AD886E,173,136,110,5
27,B3886E,179,136,110,5
27,AD7F6A,173,127,106,6
27,AB7A73,171,122,115,6
27,B78E78,168,130,107,6
27,B28772,178,135,114,5
27,AC7D60,172,125,96,6
27,B0856A,176,133,106,5
27,A77B60,167,123,96,6
27,AD8067,173,128,103,6
27,B5907C,164,118,93,7
27,B28973,178,137,115,5
27,BA8E77,186,142,119,4
27,956651,149,102,81,8
27,996951,153,105,81,8
27,9A6A55,154,106,85,8
27,9B6E55,155,110,85,8
27,9E6D55,158,109,85,7
27,916550,145,101,80,8
27,996C55,153,108,85,8
27,996F54,153,111,84,8
27,9B6E55,155,110,85,8
27,C0987A,192,152,122,4
27,A77963,167,121,99,6
27,936056,147,96,86,8
27,996B57,153,107,87,8
27,A1755C,161,117,92,7
27,9E6A56,158,106,86,8
27,A87162,168,113,98,7
27,BE9378,190,147,120,4
27,A97F65,169,127,101,6
27,90654E,144,101,78,8
